ID,PupilID,AssessmentYear,AssessmentTerm,SubjectID,ComponentID,StatementID,IsTarget,DateCreated,categoryID,dateObserved,scoreID
217909,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,18,1134,NULL,29/06/2019 00:00,NULL,NULL,5
217917,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,18,1135,NULL,29/06/2019 00:00,NULL,NULL,5
217925,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1203,NULL,29/06/2019 00:00,NULL,NULL,5
217933,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1204,NULL,29/06/2019 00:00,NULL,NULL,5
217941,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1208,NULL,29/06/2019 00:00,NULL,NULL,5
217949,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1207,NULL,29/06/2019 00:00,NULL,NULL,5
217957,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1206,NULL,29/06/2019 00:00,NULL,NULL,5
217965,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,29,1205,NULL,29/06/2019 00:00,NULL,NULL,5
217973,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,31,1213,NULL,29/06/2019 00:00,NULL,NULL,5
217981,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,31,1214,NULL,29/06/2019 00:00,NULL,NULL,5
217989,D8D995D8-228A-4116-B169-8DD154580AD8,5,6,NULL,31,1215,NULL,29/06/2019 00:00,NULL,NULL,5
217997,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,18,1134,NULL,29/06/2019 00:00,NULL,NULL,5
218008,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,18,1135,NULL,29/06/2019 00:00,NULL,NULL,5
218019,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1203,NULL,29/06/2019 00:00,NULL,NULL,5
218030,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1208,NULL,29/06/2019 00:00,NULL,NULL,5
218041,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1207,NULL,29/06/2019 00:00,NULL,NULL,5
218052,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1206,NULL,29/06/2019 00:00,NULL,NULL,5
218063,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1205,NULL,29/06/2019 00:00,NULL,NULL,5
218074,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,29,1204,NULL,29/06/2019 00:00,NULL,NULL,5
218085,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,31,1213,NULL,29/06/2019 00:00,NULL,NULL,5
218096,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,31,1215,NULL,29/06/2019 00:00,NULL,NULL,5
218107,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,31,1214,NULL,29/06/2019 00:00,NULL,NULL,5
218118,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,17,1126,NULL,29/06/2019 00:00,NULL,NULL,5
218129,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,17,1125,NULL,29/06/2019 00:00,NULL,NULL,5
218140,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,17,1124,NULL,29/06/2019 00:00,NULL,NULL,5
218151,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,17,1123,NULL,29/06/2019 00:00,NULL,NULL,5
218162,ADC15CD4-680F-4816-AEAE-2DF73C84533C,5,6,NULL,17,1122,NULL,29/06/2019 00:00,NULL,NULL,5
218268,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,17,1111,NULL,30/06/2019 00:00,NULL,NULL,1
218342,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,21,1162,NULL,30/06/2019 00:00,NULL,NULL,1
218343,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,21,1163,NULL,30/06/2019 00:00,NULL,NULL,1
218344,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,21,1164,NULL,30/06/2019 00:00,NULL,NULL,1
218345,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,21,1165,NULL,30/06/2019 00:00,NULL,NULL,1
218531,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,9,209,NULL,30/06/2019 00:00,NULL,NULL,NULL
218532,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,9,210,NULL,30/06/2019 00:00,NULL,NULL,NULL
218533,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,9,211,NULL,30/06/2019 00:00,NULL,NULL,NULL
218534,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,9,212,NULL,30/06/2019 00:00,NULL,NULL,NULL
218582,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,6,187,NULL,30/06/2019 00:00,NULL,NULL,NULL
218583,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,6,188,NULL,30/06/2019 00:00,NULL,NULL,NULL
218584,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,6,189,NULL,30/06/2019 00:00,NULL,NULL,NULL
218585,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,6,190,NULL,30/06/2019 00:00,NULL,NULL,NULL
218586,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,6,191,NULL,30/06/2019 00:00,NULL,NULL,NULL
218614,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,75,NULL,30/06/2019 00:00,NULL,NULL,NULL
218615,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,76,NULL,30/06/2019 00:00,NULL,NULL,NULL
218616,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,77,NULL,30/06/2019 00:00,NULL,NULL,NULL
218617,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,78,NULL,30/06/2019 00:00,NULL,NULL,NULL
218618,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,80,NULL,30/06/2019 00:00,NULL,NULL,NULL
218619,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,81,NULL,30/06/2019 00:00,NULL,NULL,NULL
218620,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,487,NULL,30/06/2019 00:00,NULL,NULL,NULL
218621,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,3,488,NULL,30/06/2019 00:00,NULL,NULL,NULL
218622,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,112,NULL,30/06/2019 00:00,NULL,NULL,NULL
218623,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,113,NULL,30/06/2019 00:00,NULL,NULL,NULL
218624,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,114,NULL,30/06/2019 00:00,NULL,NULL,NULL
218625,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,115,NULL,30/06/2019 00:00,NULL,NULL,NULL
218626,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,116,NULL,30/06/2019 00:00,NULL,NULL,NULL
218627,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,118,NULL,30/06/2019 00:00,NULL,NULL,NULL
218628,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,120,NULL,30/06/2019 00:00,NULL,NULL,NULL
218629,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,121,NULL,30/06/2019 00:00,NULL,NULL,NULL
218630,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,4,122,NULL,30/06/2019 00:00,NULL,NULL,NULL
218631,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,5,158,NULL,30/06/2019 00:00,NULL,NULL,NULL
218632,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,5,159,NULL,30/06/2019 00:00,NULL,NULL,NULL
218633,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,5,157,NULL,30/06/2019 00:00,NULL,NULL,NULL
218634,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,5,154,NULL,30/06/2019 00:00,NULL,NULL,NULL
218635,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,5,155,NULL,30/06/2019 00:00,NULL,NULL,NULL
218636,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,6,187,NULL,30/06/2019 00:00,NULL,NULL,NULL
218637,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,6,190,NULL,30/06/2019 00:00,NULL,NULL,NULL
218638,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,1,27,NULL,30/06/2019 00:00,NULL,NULL,NULL
218639,4F031C0A-315D-4C3B-87B6-53F0DF4D75CF,6,6,NULL,1,28,NULL,30/06/2019 00:00,NULL,NULL,NULL
218695,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,9,209,NULL,30/06/2019 00:00,NULL,NULL,NULL
218696,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,9,210,NULL,30/06/2019 00:00,NULL,NULL,NULL
218697,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,9,211,NULL,30/06/2019 00:00,NULL,NULL,NULL
218698,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,9,212,NULL,30/06/2019 00:00,NULL,NULL,NULL
218699,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,7,204,NULL,30/06/2019 00:00,NULL,NULL,NULL
218700,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,6,190,NULL,30/06/2019 00:00,NULL,NULL,NULL
218701,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,6,191,NULL,30/06/2019 00:00,NULL,NULL,NULL
218702,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,6,189,NULL,30/06/2019 00:00,NULL,NULL,NULL
218703,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,6,188,NULL,30/06/2019 00:00,NULL,NULL,NULL
218704,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,6,187,NULL,30/06/2019 00:00,NULL,NULL,NULL
218705,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,9,209,NULL,30/06/2019 00:00,NULL,NULL,NULL
218706,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,9,210,NULL,30/06/2019 00:00,NULL,NULL,NULL
218707,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,9,211,NULL,30/06/2019 00:00,NULL,NULL,NULL
218708,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,9,212,NULL,30/06/2019 00:00,NULL,NULL,NULL
218709,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,7,204,NULL,30/06/2019 00:00,NULL,NULL,NULL
218710,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,6,187,NULL,30/06/2019 00:00,NULL,NULL,NULL
218711,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,6,188,NULL,30/06/2019 00:00,NULL,NULL,NULL
218712,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,6,189,NULL,30/06/2019 00:00,NULL,NULL,NULL
218713,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,6,190,NULL,30/06/2019 00:00,NULL,NULL,NULL
218714,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,6,191,NULL,30/06/2019 00:00,NULL,NULL,NULL
218757,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,1,28,NULL,30/06/2019 00:00,NULL,NULL,NULL
218758,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,1,30,NULL,30/06/2019 00:00,NULL,NULL,NULL
218768,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,1,28,NULL,30/06/2019 00:00,NULL,NULL,NULL
218769,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,1,29,NULL,30/06/2019 00:00,NULL,NULL,NULL
218770,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,1,30,NULL,30/06/2019 00:00,NULL,NULL,NULL
218796,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,3,76,NULL,30/06/2019 00:00,NULL,NULL,NULL
218797,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,3,81,NULL,30/06/2019 00:00,NULL,NULL,NULL
218798,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,3,488,NULL,30/06/2019 00:00,NULL,NULL,NULL
218806,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,3,76,NULL,30/06/2019 00:00,NULL,NULL,NULL
218807,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,3,81,NULL,30/06/2019 00:00,NULL,NULL,NULL
218808,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,3,488,NULL,30/06/2019 00:00,NULL,NULL,NULL
218809,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,3,76,NULL,30/06/2019 00:00,NULL,NULL,NULL
218810,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,3,77,NULL,30/06/2019 00:00,NULL,NULL,NULL
218811,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,3,78,NULL,30/06/2019 00:00,NULL,NULL,NULL
218812,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,3,79,NULL,30/06/2019 00:00,NULL,NULL,NULL
218813,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,3,81,NULL,30/06/2019 00:00,NULL,NULL,NULL
218849,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,4,117,NULL,30/06/2019 00:00,NULL,NULL,NULL
218850,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,4,118,NULL,30/06/2019 00:00,NULL,NULL,NULL
218851,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,4,120,NULL,30/06/2019 00:00,NULL,NULL,NULL
218852,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,4,122,NULL,30/06/2019 00:00,NULL,NULL,NULL
218853,811CC11F-DD0F-4EB3-A55A-5BCDE1F70263,6,6,NULL,4,121,NULL,30/06/2019 00:00,NULL,NULL,NULL
218854,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,108,NULL,30/06/2019 00:00,NULL,NULL,NULL
218855,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,105,NULL,30/06/2019 00:00,NULL,NULL,NULL
218856,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,106,NULL,30/06/2019 00:00,NULL,NULL,NULL
218857,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,107,NULL,30/06/2019 00:00,NULL,NULL,NULL
218858,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,110,NULL,30/06/2019 00:00,NULL,NULL,NULL
218859,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,111,NULL,30/06/2019 00:00,NULL,NULL,NULL
218870,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,5,123,NULL,30/06/2019 00:00,NULL,NULL,NULL
218871,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,5,124,NULL,30/06/2019 00:00,NULL,NULL,NULL
218872,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,6,162,NULL,30/06/2019 00:00,NULL,NULL,NULL
218958,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,4,118,NULL,30/06/2019 00:00,NULL,NULL,NULL
218959,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,4,120,NULL,30/06/2019 00:00,NULL,NULL,NULL
218960,6EED2C49-27D3-4BBB-9C28-A5E03F32D82E,6,6,NULL,4,122,NULL,30/06/2019 00:00,NULL,NULL,NULL
218997,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,113,NULL,30/06/2019 00:00,NULL,NULL,NULL
218998,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,114,NULL,30/06/2019 00:00,NULL,NULL,NULL
218999,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,115,NULL,30/06/2019 00:00,NULL,NULL,NULL
219000,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,116,NULL,30/06/2019 00:00,NULL,NULL,NULL
219001,DADCAAB4-F1AC-495B-A34D-C863BCE75A9E,6,6,NULL,4,118,NULL,30/06/2019 00:00,NULL,NULL,NULL
219024,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,14,297,NULL,30/06/2019 00:00,NULL,NULL,NULL
219266,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,4,110,NULL,30/06/2019 00:00,NULL,NULL,NULL
219281,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,6,181,NULL,30/06/2019 00:00,NULL,NULL,NULL
219296,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,6,182,NULL,30/06/2019 00:00,NULL,NULL,NULL
219311,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,6,183,NULL,30/06/2019 00:00,NULL,NULL,NULL
219326,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,6,186,NULL,30/06/2019 00:00,NULL,NULL,NULL
219434,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,12,272,NULL,30/06/2019 00:00,NULL,NULL,NULL
219438,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,12,268,NULL,30/06/2019 00:00,NULL,NULL,NULL
219442,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,13,291,NULL,30/06/2019 00:00,NULL,NULL,NULL
219462,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,16,346,NULL,30/06/2019 00:00,NULL,NULL,NULL
219475,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,16,347,NULL,30/06/2019 00:00,NULL,NULL,NULL
220063,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,5,141,NULL,01/07/2019 00:00,NULL,NULL,NULL
220069,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,173,NULL,01/07/2019 00:00,NULL,NULL,NULL
220070,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,174,NULL,01/07/2019 00:00,NULL,NULL,NULL
220071,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,175,NULL,01/07/2019 00:00,NULL,NULL,NULL
220074,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,179,NULL,01/07/2019 00:00,NULL,NULL,NULL
220075,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,178,NULL,01/07/2019 00:00,NULL,NULL,NULL
220076,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,177,NULL,01/07/2019 00:00,NULL,NULL,NULL
220077,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,6,176,NULL,01/07/2019 00:00,NULL,NULL,NULL
220078,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,7,199,NULL,01/07/2019 00:00,NULL,NULL,NULL
220079,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,7,200,NULL,01/07/2019 00:00,NULL,NULL,NULL
220305,6D208BEE-2756-458B-84CE-659502D8912C,4,6,NULL,13,288,NULL,01/07/2019 00:00,NULL,NULL,NULL
220447,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,17,1121,NULL,01/07/2019 00:00,NULL,NULL,5
220468,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,17,1122,NULL,01/07/2019 00:00,NULL,NULL,5
220489,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,17,1123,NULL,01/07/2019 00:00,NULL,NULL,5
220510,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,17,1126,NULL,01/07/2019 00:00,NULL,NULL,5
220531,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,18,1134,NULL,01/07/2019 00:00,NULL,NULL,5
220552,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,18,1135,NULL,01/07/2019 00:00,NULL,NULL,5
220573,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,29,1203,NULL,01/07/2019 00:00,NULL,NULL,5
220594,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,29,1205,NULL,01/07/2019 00:00,NULL,NULL,5
220615,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,31,1213,NULL,01/07/2019 00:00,NULL,NULL,5
220636,D2E719C2-4215-4637-869B-0F4379042847,5,6,NULL,31,1214,NULL,01/07/2019 00:00,NULL,NULL,5
220735,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,18,1127,NULL,01/07/2019 00:00,NULL,NULL,1
220736,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,18,1128,NULL,01/07/2019 00:00,NULL,NULL,1
220737,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,18,1129,NULL,01/07/2019 00:00,NULL,NULL,1
220738,3B0C61CB-06F5-4B96-BB01-79857BFF5998,1,6,NULL,18,1130,NULL,01/07/2019 00:00,NULL,NULL,1
220887,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,11,243,NULL,01/07/2019 00:00,NULL,NULL,NULL
220892,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,11,244,NULL,01/07/2019 00:00,NULL,NULL,NULL
220897,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,12,254,NULL,01/07/2019 00:00,NULL,NULL,NULL
220899,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,12,253,NULL,01/07/2019 00:00,NULL,NULL,NULL
220901,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,12,259,NULL,01/07/2019 00:00,NULL,NULL,NULL
220913,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,14,304,NULL,01/07/2019 00:00,NULL,NULL,NULL
220915,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,14,305,NULL,01/07/2019 00:00,NULL,NULL,NULL
220918,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,312,NULL,01/07/2019 00:00,NULL,NULL,NULL
220919,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,311,NULL,01/07/2019 00:00,NULL,NULL,NULL
220920,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,314,NULL,01/07/2019 00:00,NULL,NULL,NULL
220921,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,315,NULL,01/07/2019 00:00,NULL,NULL,NULL
220922,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,316,NULL,01/07/2019 00:00,NULL,NULL,NULL
220923,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,317,NULL,01/07/2019 00:00,NULL,NULL,NULL
220924,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,318,NULL,01/07/2019 00:00,NULL,NULL,NULL
220925,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,15,319,NULL,01/07/2019 00:00,NULL,NULL,NULL
220944,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,349,NULL,01/07/2019 00:00,NULL,NULL,NULL
220947,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,350,NULL,01/07/2019 00:00,NULL,NULL,NULL
220949,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,13,289,NULL,01/07/2019 00:00,NULL,NULL,NULL
220951,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,340,NULL,01/07/2019 00:00,NULL,NULL,NULL
220953,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,341,NULL,01/07/2019 00:00,NULL,NULL,NULL
220955,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,342,NULL,01/07/2019 00:00,NULL,NULL,NULL
220957,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,16,343,NULL,01/07/2019 00:00,NULL,NULL,NULL
221121,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,465,NULL,01/07/2019 00:00,NULL,NULL,NULL
221123,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,468,NULL,01/07/2019 00:00,NULL,NULL,NULL
221125,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,470,NULL,01/07/2019 00:00,NULL,NULL,NULL
221127,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,471,NULL,01/07/2019 00:00,NULL,NULL,NULL
221129,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,472,NULL,01/07/2019 00:00,NULL,NULL,NULL
221131,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,473,NULL,01/07/2019 00:00,NULL,NULL,NULL
221133,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,474,NULL,01/07/2019 00:00,NULL,NULL,NULL
221135,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,475,NULL,01/07/2019 00:00,NULL,NULL,NULL
221137,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,476,NULL,01/07/2019 00:00,NULL,NULL,NULL
221139,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,477,NULL,01/07/2019 00:00,NULL,NULL,NULL
221141,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,478,NULL,01/07/2019 00:00,NULL,NULL,NULL
221143,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,1,479,NULL,01/07/2019 00:00,NULL,NULL,NULL
221145,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,3,56,NULL,01/07/2019 00:00,NULL,NULL,NULL
221148,D6D1AAF4-2A38-4D6C-AD95-2A53CBBA6830,6,6,NULL,3,62,NULL,01/07/2019 00:00,NULL,NULL,NULL
